Eatery_ID,Eatery_Name,Eatery_Addr,Eatery_Num,Eatery_Type
1347,구엄소금,제주특별자치도 제주시 애월읍 구엄길 96,,한식
1348,구이랑뚝배기,제주특별자치도 제주시 홍랑길 6 ,064-757-0010,한식
1349,구이사이,제주특별자치도 제주시 애월읍 신엄9길 2,064-799-5777,한식
1350,구좌모메존흑돼지,제주특별자치도 제주시 구좌읍 세화1길 17,064-783-3069,한식
1351,구좌상회,제주특별자치도 제주시 구좌읍 월정1길 55,,한식
1352,구좌통닭,제주특별자치도 제주시 구좌읍 덕행로 262-11,,한식
1353,국대포차제1호삼화점,제주특별자치도 제주시 동화로1길 53-12,064-756-9809,한식
1354,국민닭발,제주특별자치도 제주시 연동13길 9 ,064-742-3164,한식
1355,국밥어머니솜씨,제주특별자치도 제주시 남녕로 47,064-749-4959,한식
1356,국수강산,제주특별자치도 제주시 신산로 91 ,064-752-3329,한식
1357,국수고을,제주특별자치도 제주시 삼성로 63 ,064-724-1199,한식
1358,국수나무집,제주특별자치도 제주시 신대로10길 43 ,064-744-4249,한식
1359,국수대표,제주특별자치도 제주시 노형14길 12,,한식
1360,국수도둑,제주특별자치도 제주시 한라대학로 97 ,064-711-7954,한식
1361,국수마당본점,제주특별자치도 제주시 삼성로 65 ,064-727-6001,한식
1362,국수마씸,제주특별자치도 제주시 관덕로2길 24 ,064-752-3552,한식
1363,국수만찬,제주특별자치도 제주시 은남3길 1 ,,한식
1364,국수상회,제주특별자치도 제주시 연동10길 7 ,064-745-8858,한식
1365,국수야놀자,제주특별자치도 제주시 노형로 363,,한식
1366,국수전,제주특별자치도 제주시 수덕5길 7,,한식
1367,국수정복,제주특별자치도 제주시 탑동로13길 27,064-758-7807,한식
1368,국수천하,제주특별자치도 제주시 서사로 174 ,,한식
1369,군냉이마당,제주특별자치도 제주시 애월읍 하귀동남3길 1,,한식
1370,군산소문난해물칼국수,제주특별자치도 제주시 가령로1길 25 ,064-727-6622,한식
1371,군족,제주특별자치도 제주시 동화로 74,064-721-8977,한식
1372,굴렁쇠,제주특별자치도 제주시 탑동로13길 47 ,064-725-0482,한식
1373,굿푸드케터링,제주특별자치도 제주시 용문로 71,,한식
1374,궁,제주특별자치도 제주시 화삼로1길 5,064-722-2310,한식
1375,궁중삼계탕,제주특별자치도 제주시 광양8길 15-17 ,064-755-6248,한식
1376,궁한스샤브샤브신제주점,제주특별자치도 제주시 사장길 38,064-742-8989,한식
1377,궁한스샤브제주일도점,제주특별자치도 제주시 연신로 21 ,064-0901-7412,한식
1378,권민정훠궈양꼬치,제주특별자치도 제주시 오남로 15,064-756-2323,한식
1379,권여사또바기,제주특별자치도 제주시 애월읍 하가로 157,064-796-2105,한식
1380,귀덕순우동,제주특별자치도 제주시 한림읍 한림해안로 514-4,,한식
1381,귀동이네,제주특별자치도 제주시 진동로5길 3 ,064-702-8986,한식
1382,귀빈식당,제주특별자치도 제주시 추자면 추자로 14-3,,한식
1383,귀아낭,제주특별자치도 제주시 선덕로 22,,한식
1384,귀족홍길동,제주특별자치도 제주시 수덕5길 8,064-742-1511,한식
1385,규태네,제주특별자치도 제주시 노연로 55 ,064-747-6862,한식
1386,규태네남녕점,제주특별자치도 제주시 월랑로4길 40 ,064-748-9266,한식
1387,귤낭,제주특별자치도 제주시 고사마루길 69,,한식
1388,그계절,제주특별자치도 제주시 구좌읍 한동로 119,,한식
1389,그냥,제주특별자치도 제주시 용해로 35 ,,한식
1390,그늘집(삼),제주특별자치도 제주시 한림읍 금악리 산41,064-792-6688,한식
1391,그대와함께라면,제주특별자치도 제주시 우도면 우도해안길 108,,한식
1392,그디,제주특별자치도 제주시 동광로4길 14 ,064-759-0886,한식
1393,그때불닭,제주특별자치도 제주시 태성로2길 2,,한식
1394,그랜드,제주특별자치도 제주시 구산로5길 28 ,064-799-5292,한식
1395,그램그램연동점,제주특별자치도 제주시 신대로20길 56,064-759-1027,한식
1396,그리미별장,제주특별자치도 제주시 애월읍 유수암북길 19-10,,한식
1397,그린기사,제주특별자치도 제주시 일주서로 7892 ,,한식
1398,그린식당,제주특별자치도 제주시 오일장서길 26,,한식
1399,그린장례식장,제주특별자치도 제주시 조천읍 함덕남2길 19-10,,한식
1400,그마니네,제주특별자치도 제주시 애월읍 일주서로 7219,,한식
1401,그분포차,제주특별자치도 제주시 진군4길 18 ,064-748-1676,한식
1402,그시절동태촌신제주점,제주특별자치도 제주시 연화로1길 26-1,,한식
1403,그옛맛,제주특별자치도 제주시 서사로24길 12 ,064-758-5532,한식
1404,근경숯불구이,제주특별자치도 제주시 월랑로10길 31 ,,한식
1405,근고기세상,제주특별자치도 제주시 동문로4길 9,,한식
1406,글라성국이네,제주특별자치도 제주시 우정로4길 35,,한식
1407,글로벌하우스,제주특별자치도 제주시 제주대학로 124,064-702-5009,한식
1408,금강민물장어,제주특별자치도 제주시 원노형로 16 ,,한식
1409,금나라포차,제주특별자치도 제주시 남성로 120,,한식
1410,금능낙원,제주특별자치도 제주시 한림읍 금능길 27,,한식
1411,금능자갈,제주특별자치도 제주시 한림읍 한림로 228,064-796-8808,한식
1412,금능포구횟집,제주특별자치도 제주시 한림읍 금능9길 27,,한식
1413,금능해장국,제주특별자치도 제주시 한림읍 금능길 85,,한식
1414,금락조,제주특별자치도 제주시 중앙로 195-5 ,064-753-0757,한식
1415,금릉,제주특별자치도 제주시 한림읍 한림로 239,064-796-8400,한식
1416,금메달,제주특별자치도 제주시 오현길 85 ,064-724-0887,한식
1417,금보가든,제주특별자치도 제주시 조천읍 비자림로 639,064-782-7158,한식
1418,금뽕똘,제주특별자치도 제주시 번영로 500 ,064-721-1111,한식
1419,금산식당,제주특별자치도 제주시 애월읍 납읍로 6,064-799-4094,한식
1420,금성문,제주특별자치도 제주시 조천읍 신북로 400,064-782-2030,한식
1421,금성해장국,제주특별자치도 제주시 화남로 62 ,064-721-8398,한식
1422,금수,제주특별자치도 제주시 서광로4길 10 ,064-758-9463,한식
1423,금수레,제주특별자치도 제주시 태성로2길 2 ,064-757-4684,한식
1424,금악포크빌리지,제주특별자치도 제주시 한림읍 금악로1길 15,,한식
1425,금악휴게소,제주특별자치도 제주시 한림읍 평화로 1360-2,,한식
1426,금안이네국수,제주특별자치도 제주시 제원길 3,,한식
1427,금자,제주특별자치도 제주시 번영로 483 ,064-721-0600,한식
1428,금자매포차,제주특별자치도 제주시 비월길 3,064-742-6868,한식
1429,금정무산시도삭면,제주특별자치도 제주시 제원3길 11 ,064-742-4766,한식
1430,금정무오리목점,제주특별자치도 제주시 연동8길 21,064-742-5839,한식
1431,금조,제주특별자치도 제주시 천수동로2길 34 ,064-758-1868,한식
1432,금조원가든,제주특별자치도 제주시 논세2길 11,064-713-0459,한식
1433,금항아리,제주특별자치도 제주시 임항로 267,,한식
1434,기똥찬양꼬치,제주특별자치도 제주시 한림읍 한림로 687,,한식
1435,기쁨이네촌칼국수앤드보리밥3호점,제주특별자치도 제주시 조천읍 신북로 527-1,064-782-8667,한식
1436,기쁨이네해물탕앤돌솥밥,제주특별자치도 제주시 조천읍 신북로 527-1,064-782-8085,한식
1437,기와집식당,제주특별자치도 제주시 추자면 대서3길 42,064-742-3869,한식
1438,긴자료코제주시점,제주특별자치도 제주시 승천로 89,064-722-9696,한식
1439,길,제주특별자치도 제주시 삼무로3길 14 ,064-794-2164,한식
1440,길벗,제주특별자치도 제주시 월광로 162 ,064-748-0848,한식
1441,길섶나그네,제주특별자치도 제주시 조천읍 미래로 241,,한식
1442,김녕농협장례문화센터,제주특별자치도 제주시 구좌읍 김송로 102 ,064-782-6181,한식
1443,김녕별담길,제주특별자치도 제주시 구좌읍 김녕로 91,,한식
1444,김녕장터국수,제주특별자치도 제주시 구좌읍 김녕로21길 8,,한식
1445,김녕함바그집,제주특별자치도 제주시 구좌읍 김녕로21길 9,,한식
1446,김만덕객주,제주특별자치도 제주시 임항로 68,,한식
1447,김명자굴국밥,제주특별자치도 제주시 연북로 168 ,064-747-0320,한식
1448,김명자굴국밥이도점,제주특별자치도 제주시 신설로2길 2,064-752-7999,한식
1449,김명자굴국밥화북점,제주특별자치도 제주시 동화로 32 ,064-727-3883,한식
1450,김밥꼬순내,제주특별자치도 제주시 신설로 42 ,,한식
1451,김밥천국앤테그42외도점,제주특별자치도 제주시 우정로11길 2,064-900-6389,한식
1452,김밥천국이도점,제주특별자치도 제주시 중앙로 348 ,064-727-1009,한식
1453,김삼촌네,제주특별자치도 제주시 정존1길 2,,한식
1454,김서방네황금객주,제주특별자치도 제주시 다랑곶4길 20,064-713-3343,한식
1455,김서방재첩해장국,제주특별자치도 제주시 원노형6길 27 ,064-744-5044,한식
1456,김씨며느리,제주특별자치도 제주시 문송길 25 ,064-742-4343,한식
1457,김앤밥,제주특별자치도 제주시 건주로4길 6-8,,한식
1458,김여사,제주특별자치도 제주시 진동로 13,,한식
1459,김영미재첩해장국,제주특별자치도 제주시 구남로8길 4-17,,한식
1460,김원꼬치점,제주특별자치도 제주시 중앙로2길 7,064-758-5898,한식
1461,김이박,제주특별자치도 제주시 인다9길 20,,한식
1462,김이박투,제주특별자치도 제주시 인다9길 20,,한식
1463,김자매아구찜,제주특별자치도 제주시 신성로 47 ,064-721-0085,한식
1464,김정윤양갈비,제주특별자치도 제주시 절물1길 24 ,,한식
1465,김치찌개와한우국밥,제주특별자치도 제주시 조천읍 함덕남16길 108,,한식
1466,김효린이네칼국수,제주특별자치도 제주시 연동9길 29 ,064-748-9332,한식
1467,까델아스,제주특별자치도 제주시 애월읍 신엄9길 46,064-799-7992,한식
1468,까망고띠,제주특별자치도 제주시 조천읍 와선로 254,064-782-0203,한식
1469,까사,제주특별자치도 제주시 동광로6길 9,,한식
1470,깡촌제이와이피,제주특별자치도 제주시 조천읍 함덕14길 2,,한식
1471,꺼멍스,제주특별자치도 제주시 구좌읍 행원로1길 26,064-784-0077,한식
1472,꼬까삐,제주특별자치도 제주시 도남로7길 46,064-724-8810,한식
1473,꼬꼬뽀끔,제주특별자치도 제주시 진남로 31,,한식
1474,꼬끼오에끌릴레,제주특별자치도 제주시 중앙로5길 11 ,064-723-5226,한식
1475,꼬리달린빗자루,제주특별자치도 제주시 아연로 191,064-725-7022,한식
1476,꼬마둘리식당,제주특별자치도 제주시 용화로 22,,한식
1477,꼬방,제주특별자치도 제주시 신대로12길 21 ,064-746-8340,한식
1478,꼭들국수,제주특별자치도 제주시 독짓골2길 10,064-722-2230,한식
1479,꼭지네심야식당,제주특별자치도 제주시 중앙로12길 19,064-758-6007,한식
1480,꼴두바위,제주특별자치도 제주시 성화로 7 ,,한식
1481,꼼빔,제주특별자치도 제주시 신대로13길 43-8 ,,한식
1482,꼼장어먹으러가자,제주특별자치도 제주시 광양9길 37 ,064-721-9507,한식
1483,꼼장어와해물탕,제주특별자치도 제주시 조천읍 함덕13길 1,,한식
1484,꽁순이네,제주특별자치도 제주시 애월읍 중산간서로 5642,,한식
1485,꽁지식당,제주특별자치도 제주시 고산동산5길 6 ,064-753-7775,한식
1486,꽃기린,제주특별자치도 제주시 조천읍 곱은달남길 191,,한식
1487,꽃담,제주특별자치도 제주시 선덕로5길 18,,한식
1488,꽃돼지정식,제주특별자치도 제주시 구좌읍 종달논길 24,,한식
1489,꽃마름삼화점,제주특별자치도 제주시 화삼로 21,064-757-0505,한식
1490,꽃밥,제주특별자치도 제주시 애월읍 일주서로 6059,064-799-4939,한식
1491,꽃진미,제주특별자치도 제주시 임항로 240 ,064-755-7570,한식
1492,꽃찬딜리버리신제주점,제주특별자치도 제주시 정존7길 19,,한식
1493,꽃치다,제주특별자치도 제주시 동문로4길 9,,한식
1494,꾸기앤고기,제주특별자치도 제주시 화삼북로 139,,한식
1495,꾸울,제주특별자치도 제주시 서광로32길 18 ,064-753-1999,한식
1496,꿀꿀이식당,제주특별자치도 제주시 삼무로5길 3,,한식
1497,꿀뚝불,제주특별자치도 제주시 동광로 110-1 ,064-755-3534,한식
1498,꿈낭,제주특별자치도 제주시 애월읍 유수암평화5길 32,064-799-9595,한식
1499,꿈낭밥집,제주특별자치도 제주시 애월읍 유수암평화5길 33-3,064-723-858,한식
1500,끌림,제주특별자치도 제주시 동고산로 47,,한식
1501,끼니,제주특별자치도 제주시 연동12길 28-11 ,064-713-3197,한식
1502,나그네식당,제주특별자치도 제주시 오일장서길 26 ,,한식
1503,나나,제주특별자치도 제주시 관덕로 64-2 ,064-752-5558,한식
1504,나니포차,제주특별자치도 제주시 신대로12길 9,064-746-8428,한식
1505,나도,제주특별자치도 제주시 조천읍 신북로 521,,한식
1506,나들목,제주특별자치도 제주시 우도면 우도해안길 73,,한식
1507,나라돈까스,제주특별자치도 제주시 절물1길 23,,한식
1508,나래,제주특별자치도 제주시 서광로2길 43,,한식
1509,나례,제주특별자치도 제주시 평전1길 18-1 ,064-724-0994,한식
1510,나루터,제주특별자치도 제주시 구좌읍 김녕로 147,064-782-7560,한식
1511,나성갈비제주노형점,제주특별자치도 제주시 원노형남1길 44 ,064-744-6677,한식
